vector,occurrence_id,source_type,location_type,polygon_admin,latitude,longitude,year,country,country_id,gaul_ad0,status
Aedes aegypti,7133,unpublished,polygon,2,-15.75,-46.99,2013,Brazil,BRA,37,
Aedes aegypti,7134,unpublished,polygon,2,-15.75,-43.04,2013,Brazil,BRA,37,
Aedes aegypti,7135,unpublished,polygon,2,-15.75,-48.3,2013,Brazil,BRA,37,
Aedes aegypti,7136,unpublished,polygon,2,-15.74,-50.79,2013,Brazil,BRA,37,
Aedes aegypti,7137,unpublished,polygon,2,-15.73,-49.81,2013,Brazil,BRA,37,
Aedes aegypti,7138,unpublished,polygon,2,-15.73,-43.42,2013,Brazil,BRA,37,
Aedes aegypti,7139,unpublished,polygon,2,-15.72,-41.55,2013,Brazil,BRA,37,
Aedes aegypti,7140,unpublished,polygon,2,-15.72,-39.78,2013,Brazil,BRA,37,
Aedes aegypti,7141,unpublished,polygon,2,-15.72,-49.37,2013,Brazil,BRA,37,
Aedes aegypti,7142,unpublished,polygon,2,-15.72,-43.27,2013,Brazil,BRA,37,
Aedes aegypti,7143,unpublished,polygon,2,-15.71,-41.38,2013,Brazil,BRA,37,
Aedes aegypti,7116,unpublished,polygon,2,-15.87,-58.33,2013,Brazil,BRA,37,
Aedes aegypti,7023,unpublished,polygon,2,-16.45,-49.57,2013,Brazil,BRA,37,
Aedes aegypti,7115,unpublished,polygon,2,-15.87,-40.32,2013,Brazil,BRA,37,
Aedes aegypti,7113,unpublished,polygon,2,-15.89,-58.95,2013,Brazil,BRA,37,
Aedes aegypti,7086,unpublished,polygon,2,-16.09,-44.1,2013,Brazil,BRA,37,
Aedes aegypti,7087,unpublished,polygon,2,-16.09,-42.13,2013,Brazil,BRA,37,
Aedes aegypti,7088,unpublished,polygon,2,-16.07,-48.25,2013,Brazil,BRA,37,
Aedes aegypti,7089,unpublished,polygon,2,-16.07,-49.47,2013,Brazil,BRA,37,
Aedes aegypti,7090,unpublished,polygon,2,-16.07,-47.12,2013,Brazil,BRA,37,
Aedes aegypti,7091,unpublished,polygon,2,-16.06,-45.24,2013,Brazil,BRA,37,
Aedes aegypti,7092,unpublished,polygon,2,-16.06,-50.65,2013,Brazil,BRA,37,
Aedes aegypti,7093,unpublished,polygon,2,-16.05,-49.6,2013,Brazil,BRA,37,
Aedes aegypti,7094,unpublished,polygon,2,-16.05,-41.78,2013,Brazil,BRA,37,
Aedes aegypti,7095,unpublished,polygon,2,-16.04,-42.99,2013,Brazil,BRA,37,
Aedes aegypti,7096,unpublished,polygon,2,-16.02,-45.61,2013,Brazil,BRA,37,
Aedes aegypti,7097,unpublished,polygon,2,-16.0,-42.41,2013,Brazil,BRA,37,
Aedes aegypti,7098,unpublished,polygon,2,-15.99,-52.2,2013,Brazil,BRA,37,
Aedes aegypti,7099,unpublished,polygon,2,-15.97,-54.75,2013,Brazil,BRA,37,
Aedes aegypti,7100,unpublished,polygon,2,-15.96,-41.5,2013,Brazil,BRA,37,
Aedes aegypti,7101,unpublished,polygon,2,-15.96,-49.41,2013,Brazil,BRA,37,
Aedes aegypti,7102,unpublished,polygon,2,-15.95,-41.18,2013,Brazil,BRA,37,
Aedes aegypti,7103,unpublished,polygon,2,-15.95,-48.66,2013,Brazil,BRA,37,
Aedes aegypti,7104,unpublished,polygon,2,-15.95,-49.25,2013,Brazil,BRA,37,
Aedes aegypti,7105,unpublished,polygon,2,-15.95,-39.21,2013,Brazil,BRA,37,
Aedes aegypti,7106,unpublished,polygon,2,-15.94,-49.62,2013,Brazil,BRA,37,
Aedes aegypti,7107,unpublished,polygon,2,-15.93,-44.32,2013,Brazil,BRA,37,
Aedes aegypti,7108,unpublished,polygon,2,-15.93,-56.35,2013,Brazil,BRA,37,
Aedes aegypti,7109,unpublished,polygon,2,-15.92,-52.66,2013,Brazil,BRA,37,
Aedes aegypti,7110,unpublished,polygon,2,-15.92,-53.45,2013,Brazil,BRA,37,
Aedes aegypti,7111,unpublished,polygon,2,-15.91,-43.91,2013,Brazil,BRA,37,
Aedes aegypti,7112,unpublished,polygon,2,-15.9,-39.68,2013,Brazil,BRA,37,
Aedes aegypti,7114,unpublished,polygon,2,-15.88,-55.11,2013,Brazil,BRA,37,
Aedes aegypti,7022,unpublished,polygon,2,-16.46,-49.09,2013,Brazil,BRA,37,
Aedes aegypti,7021,unpublished,polygon,2,-16.46,-54.28,2013,Brazil,BRA,37,
Aedes aegypti,7020,unpublished,polygon,2,-16.46,-52.78,2013,Brazil,BRA,37,
Aedes aegypti,6931,unpublished,polygon,2,-17.04,-40.98,2013,Brazil,BRA,37,
Aedes aegypti,6932,unpublished,polygon,2,-17.02,-48.2,2013,Brazil,BRA,37,
Aedes aegypti,6933,unpublished,polygon,2,-17.01,-44.66,2013,Brazil,BRA,37,
Aedes aegypti,6934,unpublished,polygon,2,-17.01,-49.28,2013,Brazil,BRA,37,
Aedes aegypti,6935,unpublished,polygon,2,-17.0,-48.67,2013,Brazil,BRA,37,
Aedes aegypti,6936,unpublished,polygon,2,-16.99,-42.29,2013,Brazil,BRA,37,
Aedes aegypti,6937,unpublished,polygon,2,-16.99,-39.76,2013,Brazil,BRA,37,
Aedes aegypti,6938,unpublished,polygon,2,-16.98,-51.74,2013,Brazil,BRA,37,
Aedes aegypti,6939,unpublished,polygon,2,-16.97,-48.9,2013,Brazil,BRA,37,
Aedes aegypti,6940,unpublished,polygon,2,-16.95,-42.97,2013,Brazil,BRA,37,
Aedes aegypti,6941,unpublished,polygon,2,-16.94,-45.86,2013,Brazil,BRA,37,
Aedes aegypti,6942,unpublished,polygon,2,-16.94,-49.42,2013,Brazil,BRA,37,
Aedes aegypti,6943,unpublished,polygon,2,-16.92,-49.59,2013,Brazil,BRA,37,
Aedes aegypti,6944,unpublished,polygon,2,-16.91,-40.66,2013,Brazil,BRA,37,
Aedes aegypti,6945,unpublished,polygon,2,-16.9,-42.65,2013,Brazil,BRA,37,
Aedes aegypti,6946,unpublished,polygon,2,-16.9,-52.48,2013,Brazil,BRA,37,
Aedes aegypti,6947,unpublished,polygon,2,-16.9,-43.63,2013,Brazil,BRA,37,
Aedes aegypti,6948,unpublished,polygon,2,-16.9,-41.94,2013,Brazil,BRA,37,
Aedes aegypti,6949,unpublished,polygon,2,-16.88,-41.25,2013,Brazil,BRA,37,
Aedes aegypti,6950,unpublished,polygon,2,-16.88,-42.5,2013,Brazil,BRA,37,
Aedes aegypti,6951,unpublished,polygon,2,-16.88,-48.43,2013,Brazil,BRA,37,
Aedes aegypti,6952,unpublished,polygon,2,-16.88,-40.08,2013,Brazil,BRA,37,
Aedes aegypti,6953,unpublished,polygon,2,-16.85,-43.57,2013,Brazil,BRA,37,
Aedes aegypti,6954,unpublished,polygon,2,-16.85,-44.32,2013,Brazil,BRA,37,
Aedes aegypti,6955,unpublished,polygon,2,-16.84,-41.52,2013,Brazil,BRA,37,
Aedes aegypti,6956,unpublished,polygon,2,-16.84,-49.94,2013,Brazil,BRA,37,
Aedes aegypti,6957,unpublished,polygon,2,-16.83,-44.81,2013,Brazil,BRA,37,
Aedes aegypti,6930,unpublished,polygon,2,-17.05,-50.64,2013,Brazil,BRA,37,
Aedes aegypti,6958,unpublished,polygon,2,-16.83,-53.58,2013,Brazil,BRA,37,
Aedes aegypti,6929,unpublished,polygon,2,-17.06,-44.22,2013,Brazil,BRA,37,
Aedes aegypti,6927,unpublished,polygon,2,-17.06,-42.73,2013,Brazil,BRA,37,
Aedes aegypti,6900,unpublished,polygon,2,-17.31,-49.0,2013,Brazil,BRA,37,
Aedes aegypti,6901,unpublished,polygon,2,-17.31,-48.4,2013,Brazil,BRA,37,
Aedes aegypti,6902,unpublished,polygon,2,-17.3,-44.0,2013,Brazil,BRA,37,
Aedes aegypti,6903,unpublished,polygon,2,-17.28,-45.18,2013,Brazil,BRA,37,
Aedes aegypti,6904,unpublished,polygon,2,-17.28,-49.25,2013,Brazil,BRA,37,
Aedes aegypti,6905,unpublished,polygon,2,-17.27,-40.67,2013,Brazil,BRA,37,
Aedes aegypti,6906,unpublished,polygon,2,-17.26,-42.82,2013,Brazil,BRA,37,
Aedes aegypti,6907,unpublished,polygon,2,-17.25,-49.37,2013,Brazil,BRA,37,
Aedes aegypti,6908,unpublished,polygon,2,-17.25,-53.07,2013,Brazil,BRA,37,
Aedes aegypti,6909,unpublished,polygon,2,-17.25,-51.24,2013,Brazil,BRA,37,
Aedes aegypti,6910,unpublished,polygon,2,-17.24,-40.98,2013,Brazil,BRA,37,
Aedes aegypti,6911,unpublished,polygon,2,-17.24,-41.21,2013,Brazil,BRA,37,
Aedes aegypti,6912,unpublished,polygon,2,-17.24,-48.75,2013,Brazil,BRA,37,
Aedes aegypti,6913,unpublished,polygon,2,-17.21,-49.93,2013,Brazil,BRA,37,
Aedes aegypti,6914,unpublished,polygon,2,-17.2,-44.48,2013,Brazil,BRA,37,
Aedes aegypti,6915,unpublished,polygon,2,-17.19,-42.21,2013,Brazil,BRA,37,
Aedes aegypti,6916,unpublished,polygon,2,-17.17,-39.37,2013,Brazil,BRA,37,
Aedes aegypti,6917,unpublished,polygon,2,-17.16,-41.59,2013,Brazil,BRA,37,
Aedes aegypti,6918,unpublished,polygon,2,-17.16,-42.39,2013,Brazil,BRA,37,
Aedes aegypti,6919,unpublished,polygon,2,-17.13,-50.17,2013,Brazil,BRA,37,
Aedes aegypti,6920,unpublished,polygon,2,-17.13,-39.6,2013,Brazil,BRA,37,
Aedes aegypti,6921,unpublished,polygon,2,-17.11,-46.87,2013,Brazil,BRA,37,
Aedes aegypti,6922,unpublished,polygon,2,-17.11,-40.35,2013,Brazil,BRA,37,
Aedes aegypti,6923,unpublished,polygon,2,-17.1,-49.75,2013,Brazil,BRA,37,
Aedes aegypti,6924,unpublished,polygon,2,-17.09,-49.61,2013,Brazil,BRA,37,
Aedes aegypti,6925,unpublished,polygon,2,-17.09,-40.71,2013,Brazil,BRA,37,
Aedes aegypti,6926,unpublished,polygon,2,-17.07,-43.6,2013,Brazil,BRA,37,
Aedes aegypti,6928,unpublished,polygon,2,-17.06,-41.54,2013,Brazil,BRA,37,
Aedes aegypti,7144,unpublished,polygon,2,-15.7,-41.75,2013,Brazil,BRA,37,
Aedes aegypti,6959,unpublished,polygon,2,-16.81,-50.2,2013,Brazil,BRA,37,
Aedes aegypti,6961,unpublished,polygon,2,-16.81,-50.37,2013,Brazil,BRA,37,
Aedes aegypti,6993,unpublished,polygon,2,-16.6,-48.55,2013,Brazil,BRA,37,
Aedes aegypti,6994,unpublished,polygon,2,-16.6,-42.2,2013,Brazil,BRA,37,
Aedes aegypti,6995,unpublished,polygon,2,-16.6,-41.85,2013,Brazil,BRA,37,
Aedes aegypti,6996,unpublished,polygon,2,-16.6,-49.67,2013,Brazil,BRA,37,
Aedes aegypti,6997,unpublished,polygon,2,-16.59,-49.0,2013,Brazil,BRA,37,
Aedes aegypti,6998,unpublished,polygon,2,-16.58,-49.87,2013,Brazil,BRA,37,
Aedes aegypti,6999,unpublished,polygon,2,-16.58,-41.52,2013,Brazil,BRA,37,
Aedes aegypti,7000,unpublished,polygon,2,-16.58,-50.12,2013,Brazil,BRA,37,
Aedes aegypti,7001,unpublished,polygon,2,-16.57,-54.61,2013,Brazil,BRA,37,
Aedes aegypti,7002,unpublished,polygon,2,-16.56,-48.87,2013,Brazil,BRA,37,
Aedes aegypti,7003,unpublished,polygon,2,-16.55,-48.02,2013,Brazil,BRA,37,
Aedes aegypti,7004,unpublished,polygon,2,-16.55,-44.54,2013,Brazil,BRA,37,
Aedes aegypti,7005,unpublished,polygon,2,-16.54,-57.92,2013,Brazil,BRA,37,
Aedes aegypti,7006,unpublished,polygon,2,-16.54,-46.48,2013,Brazil,BRA,37,
Aedes aegypti,7007,unpublished,polygon,2,-16.53,-40.26,2013,Brazil,BRA,37,
Aedes aegypti,7008,unpublished,polygon,2,-16.52,-46.2,2013,Brazil,BRA,37,
Aedes aegypti,7009,unpublished,polygon,2,-16.52,-42.54,2013,Brazil,BRA,37,
Aedes aegypti,7010,unpublished,polygon,2,-16.52,-44.78,2013,Brazil,BRA,37,
Aedes aegypti,7011,unpublished,polygon,2,-16.51,-39.98,2013,Brazil,BRA,37,
Aedes aegypti,7012,unpublished,polygon,2,-16.51,-50.79,2013,Brazil,BRA,37,
Aedes aegypti,7013,unpublished,polygon,2,-16.5,-49.41,2013,Brazil,BRA,37,
Aedes aegypti,7014,unpublished,polygon,2,-16.5,-49.04,2013,Brazil,BRA,37,
Aedes aegypti,7015,unpublished,polygon,2,-16.49,-49.77,2013,Brazil,BRA,37,
Aedes aegypti,7016,unpublished,polygon,2,-16.49,-55.49,2013,Brazil,BRA,37,
Aedes aegypti,7017,unpublished,polygon,2,-16.48,-49.29,2013,Brazil,BRA,37,
Aedes aegypti,7018,unpublished,polygon,2,-16.47,-42.97,2013,Brazil,BRA,37,
Aedes aegypti,7019,unpublished,polygon,2,-16.46,-50.36,2013,Brazil,BRA,37,
Aedes aegypti,6992,unpublished,polygon,2,-16.61,-44.96,2013,Brazil,BRA,37,
Aedes aegypti,6960,unpublished,polygon,2,-16.81,-49.26,2013,Brazil,BRA,37,
Aedes aegypti,6991,unpublished,polygon,2,-16.61,-43.94,2013,Brazil,BRA,37,
Aedes aegypti,6989,unpublished,polygon,2,-16.63,-50.35,2013,Brazil,BRA,37,
Aedes aegypti,6962,unpublished,polygon,2,-16.8,-56.95,2013,Brazil,BRA,37,
Aedes aegypti,6963,unpublished,polygon,2,-16.8,-40.99,2013,Brazil,BRA,37,
Aedes aegypti,6964,unpublished,polygon,2,-16.79,-54.23,2013,Brazil,BRA,37,
Aedes aegypti,6965,unpublished,polygon,2,-16.79,-49.47,2013,Brazil,BRA,37,
Aedes aegypti,6966,unpublished,polygon,2,-16.78,-49.69,2013,Brazil,BRA,37,
Aedes aegypti,6967,unpublished,polygon,2,-16.78,-40.37,2013,Brazil,BRA,37,
Aedes aegypti,6968,unpublished,polygon,2,-16.76,-56.11,2013,Brazil,BRA,37,
Aedes aegypti,6969,unpublished,polygon,2,-16.74,-46.31,2013,Brazil,BRA,37,
Aedes aegypti,6970,unpublished,polygon,2,-16.73,-45.56,2013,Brazil,BRA,37,
Aedes aegypti,6971,unpublished,polygon,2,-16.73,-48.96,2013,Brazil,BRA,37,
Aedes aegypti,6972,unpublished,polygon,2,-16.71,-50.7,2013,Brazil,BRA,37,
Aedes aegypti,6973,unpublished,polygon,2,-16.71,-49.1,2013,Brazil,BRA,37,
Aedes aegypti,6974,unpublished,polygon,2,-16.71,-42.8,2013,Brazil,BRA,37,
Aedes aegypti,6975,unpublished,polygon,2,-16.7,-53.14,2013,Brazil,BRA,37,
Aedes aegypti,6976,unpublished,polygon,2,-16.7,-47.52,2013,Brazil,BRA,37,
Aedes aegypti,6977,unpublished,polygon,2,-16.7,-51.44,2013,Brazil,BRA,37,
Aedes aegypti,6978,unpublished,polygon,2,-16.69,-42.32,2013,Brazil,BRA,37,
Aedes aegypti,6979,unpublished,polygon,2,-16.69,-50.79,2013,Brazil,BRA,37,
Aedes aegypti,6980,unpublished,polygon,2,-16.68,-40.56,2013,Brazil,BRA,37,
Aedes aegypti,6981,unpublished,polygon,2,-16.68,-50.51,2013,Brazil,BRA,37,
Aedes aegypti,6982,unpublished,polygon,2,-16.67,-52.94,2013,Brazil,BRA,37,
Aedes aegypti,6983,unpublished,polygon,2,-16.67,-39.52,2013,Brazil,BRA,37,
Aedes aegypti,6984,unpublished,polygon,2,-16.66,-51.12,2013,Brazil,BRA,37,
Aedes aegypti,6985,unpublished,polygon,2,-16.66,-40.74,2013,Brazil,BRA,37,
Aedes aegypti,6986,unpublished,polygon,2,-16.65,-49.54,2013,Brazil,BRA,37,
Aedes aegypti,6987,unpublished,polygon,2,-16.64,-49.26,2013,Brazil,BRA,37,
Aedes aegypti,6988,unpublished,polygon,2,-16.63,-39.29,2013,Brazil,BRA,37,
Aedes aegypti,6990,unpublished,polygon,2,-16.62,-44.41,2013,Brazil,BRA,37,
Aedes aegypti,7145,unpublished,polygon,2,-15.68,-40.01,2013,Brazil,BRA,37,
Aedes aegypti,7146,unpublished,polygon,2,-15.68,-50.06,2013,Brazil,BRA,37,
Aedes aegypti,7147,unpublished,polygon,2,-15.67,-54.77,2013,Brazil,BRA,37,
Aedes aegypti,7303,unpublished,polygon,2,-14.54,-43.55,2013,Brazil,BRA,37,
Aedes aegypti,7304,unpublished,polygon,2,-14.54,-54.64,2013,Brazil,BRA,37,
Aedes aegypti,7305,unpublished,polygon,2,-14.54,-49.48,2013,Brazil,BRA,37,
Aedes aegypti,7306,unpublished,polygon,2,-14.52,-39.19,2013,Brazil,BRA,37,
Aedes aegypti,7307,unpublished,polygon,2,-14.5,-56.85,2013,Brazil,BRA,37,
Aedes aegypti,7308,unpublished,polygon,2,-14.49,-42.34,2013,Brazil,BRA,37,
Aedes aegypti,7309,unpublished,polygon,2,-14.48,-48.41,2013,Brazil,BRA,37,
Aedes aegypti,7310,unpublished,polygon,2,-14.47,-44.49,2013,Brazil,BRA,37,
Aedes aegypti,7311,unpublished,polygon,2,-14.47,-42.68,2013,Brazil,BRA,37,
Aedes aegypti,7312,unpublished,polygon,2,-14.47,-39.61,2013,Brazil,BRA,37,
Aedes aegypti,7313,unpublished,polygon,2,-14.44,-57.32,2013,Brazil,BRA,37,
Aedes aegypti,7314,unpublished,polygon,2,-14.44,-46.58,2013,Brazil,BRA,37,
Aedes aegypti,7315,unpublished,polygon,2,-14.43,-46.05,2013,Brazil,BRA,37,
Aedes aegypti,7316,unpublished,polygon,2,-14.43,-58.13,2013,Brazil,BRA,37,
Aedes aegypti,7317,unpublished,polygon,2,-14.43,-47.42,2013,Brazil,BRA,37,
Aedes aegypti,7318,unpublished,polygon,2,-14.43,-42.84,2013,Brazil,BRA,37,
Aedes aegypti,7319,unpublished,polygon,2,-14.4,-59.81,2013,Brazil,BRA,37,
Aedes aegypti,7320,unpublished,polygon,2,-14.4,-43.95,2013,Brazil,BRA,37,
Aedes aegypti,7321,unpublished,polygon,2,-14.39,-46.31,2013,Brazil,BRA,37,
Aedes aegypti,7322,unpublished,polygon,2,-14.39,-56.73,2013,Brazil,BRA,37,
Aedes aegypti,7323,unpublished,polygon,2,-14.39,-55.84,2013,Brazil,BRA,37,
Aedes aegypti,7324,unpublished,polygon,2,-14.38,-40.54,2013,Brazil,BRA,37,
Aedes aegypti,7325,unpublished,polygon,2,-14.38,-39.96,2013,Brazil,BRA,37,
Aedes aegypti,7326,unpublished,polygon,2,-14.37,-40.27,2013,Brazil,BRA,37,
Aedes aegypti,7327,unpublished,polygon,2,-14.36,-39.49,2013,Brazil,BRA,37,
Aedes aegypti,7328,unpublished,polygon,2,-14.35,-39.16,2013,Brazil,BRA,37,
Aedes aegypti,7329,unpublished,polygon,2,-14.35,-41.85,2013,Brazil,BRA,37,
Aedes aegypti,7302,unpublished,polygon,2,-14.54,-45.23,2013,Brazil,BRA,37,
Aedes aegypti,7330,unpublished,polygon,2,-14.33,-41.35,2013,Brazil,BRA,37,
Aedes aegypti,7301,unpublished,polygon,2,-14.56,-46.18,2013,Brazil,BRA,37,
Aedes aegypti,7299,unpublished,polygon,2,-14.57,-46.63,2013,Brazil,BRA,37,
Aedes aegypti,7272,unpublished,polygon,2,-14.76,-57.41,2013,Brazil,BRA,37,
Aedes aegypti,7273,unpublished,polygon,2,-14.75,-39.43,2013,Brazil,BRA,37,
Aedes aegypti,7274,unpublished,polygon,2,-14.75,-55.06,2013,Brazil,BRA,37,
Aedes aegypti,7275,unpublished,polygon,2,-14.74,-49.35,2013,Brazil,BRA,37,
Aedes aegypti,7276,unpublished,polygon,2,-14.73,-42.71,2013,Brazil,BRA,37,
Aedes aegypti,7277,unpublished,polygon,2,-14.72,-56.94,2013,Brazil,BRA,37,
Aedes aegypti,7278,unpublished,polygon,2,-14.72,-50.96,2013,Brazil,BRA,37,
Aedes aegypti,7279,unpublished,polygon,2,-14.71,-40.48,2013,Brazil,BRA,37,
Aedes aegypti,7280,unpublished,polygon,2,-14.71,-39.66,2013,Brazil,BRA,37,
Aedes aegypti,7281,unpublished,polygon,2,-14.7,-49.73,2013,Brazil,BRA,37,
Aedes aegypti,7282,unpublished,polygon,2,-14.7,-46.25,2013,Brazil,BRA,37,
Aedes aegypti,7283,unpublished,polygon,2,-14.69,-41.73,2013,Brazil,BRA,37,
Aedes aegypti,7284,unpublished,polygon,2,-14.68,-41.52,2013,Brazil,BRA,37,
Aedes aegypti,7285,unpublished,polygon,2,-14.68,-52.33,2013,Brazil,BRA,37,
Aedes aegypti,7286,unpublished,polygon,2,-14.68,-39.41,2013,Brazil,BRA,37,
Aedes aegypti,7287,unpublished,polygon,2,-14.67,-39.57,2013,Brazil,BRA,37,
Aedes aegypti,7288,unpublished,polygon,2,-14.67,-44.11,2013,Brazil,BRA,37,
Aedes aegypti,7289,unpublished,polygon,2,-14.66,-39.87,2013,Brazil,BRA,37,
Aedes aegypti,7290,unpublished,polygon,2,-14.65,-40.05,2013,Brazil,BRA,37,
Aedes aegypti,7291,unpublished,polygon,2,-14.63,-41.27,2013,Brazil,BRA,37,
Aedes aegypti,7292,unpublished,polygon,2,-14.63,-50.07,2013,Brazil,BRA,37,
Aedes aegypti,7293,unpublished,polygon,2,-14.62,-59.34,2013,Brazil,BRA,37,
Aedes aegypti,7294,unpublished,polygon,2,-14.62,-42.46,2013,Brazil,BRA,37,
Aedes aegypti,7295,unpublished,polygon,2,-14.61,-40.92,2013,Brazil,BRA,37,
Aedes aegypti,7296,unpublished,polygon,2,-14.59,-46.86,2013,Brazil,BRA,37,
Aedes aegypti,7297,unpublished,polygon,2,-14.58,-41.98,2013,Brazil,BRA,37,
Aedes aegypti,7298,unpublished,polygon,2,-14.58,-40.41,2013,Brazil,BRA,37,
Aedes aegypti,7300,unpublished,polygon,2,-14.57,-43.18,2013,Brazil,BRA,37,
Aedes aegypti,7271,unpublished,polygon,2,-14.77,-56.69,2013,Brazil,BRA,37,
Aedes aegypti,7331,unpublished,polygon,2,-14.33,-49.08,2013,Brazil,BRA,37,
Aedes aegypti,7333,unpublished,polygon,2,-14.31,-49.58,2013,Brazil,BRA,37,
Aedes aegypti,7365,unpublished,polygon,2,-14.04,-39.74,2013,Brazil,BRA,37,
Aedes aegypti,7366,unpublished,polygon,2,-14.03,-42.18,2013,Brazil,BRA,37,
Aedes aegypti,7367,unpublished,polygon,2,-14.03,-49.36,2013,Brazil,BRA,37,
Aedes aegypti,7368,unpublished,polygon,2,-14.03,-50.51,2013,Brazil,BRA,37,
Aedes aegypti,7369,unpublished,polygon,2,-14.01,-48.93,2013,Brazil,BRA,37,
Aedes aegypti,7370,unpublished,polygon,2,-14.0,-43.84,2013,Brazil,BRA,37,
Aedes aegypti,7371,unpublished,polygon,2,-14.0,-39.64,2013,Brazil,BRA,37,
Aedes aegypti,7372,unpublished,polygon,2,-14.0,-39.18,2013,Brazil,BRA,37,
Aedes aegypti,7373,unpublished,polygon,2,-14.0,-42.48,2013,Brazil,BRA,37,
Aedes aegypti,7374,unpublished,polygon,2,-13.99,-48.09,2013,Brazil,BRA,37,
Aedes aegypti,7375,unpublished,polygon,2,-13.98,-44.23,2013,Brazil,BRA,37,
Aedes aegypti,7376,unpublished,polygon,2,-13.98,-39.86,2013,Brazil,BRA,37,
Aedes aegypti,7377,unpublished,polygon,2,-13.95,-40.13,2013,Brazil,BRA,37,
Aedes aegypti,7378,unpublished,polygon,2,-13.89,-48.55,2013,Brazil,BRA,37,
Aedes aegypti,7379,unpublished,polygon,2,-13.88,-46.48,2013,Brazil,BRA,37,
Aedes aegypti,7380,unpublished,polygon,2,-13.86,-41.41,2013,Brazil,BRA,37,
Aedes aegypti,7381,unpublished,polygon,2,-13.86,-42.96,2013,Brazil,BRA,37,
Aedes aegypti,7382,unpublished,polygon,2,-13.86,-41.1,2013,Brazil,BRA,37,
Aedes aegypti,7383,unpublished,polygon,2,-13.84,-39.18,2013,Brazil,BRA,37,
Aedes aegypti,7384,unpublished,polygon,2,-13.84,-49.6,2013,Brazil,BRA,37,
Aedes aegypti,7385,unpublished,polygon,2,-13.84,-51.12,2013,Brazil,BRA,37,
Aedes aegypti,7386,unpublished,polygon,2,-13.83,-42.73,2013,Brazil,BRA,37,
Aedes aegypti,7387,unpublished,polygon,2,-13.83,-41.72,2013,Brazil,BRA,37,
Aedes aegypti,7388,unpublished,polygon,2,-13.81,-39.76,2013,Brazil,BRA,37,
Aedes aegypti,7389,unpublished,polygon,2,-13.81,-49.08,2013,Brazil,BRA,37,
Aedes aegypti,7390,unpublished,polygon,2,-13.81,-39.58,2013,Brazil,BRA,37,
Aedes aegypti,7391,unpublished,polygon,2,-13.8,-39.36,2013,Brazil,BRA,37,
Aedes aegypti,7364,unpublished,polygon,2,-14.05,-39.6,2013,Brazil,BRA,37,
Aedes aegypti,7332,unpublished,polygon,2,-14.32,-42.08,2013,Brazil,BRA,37,
Aedes aegypti,7363,unpublished,polygon,2,-14.06,-39.52,2013,Brazil,BRA,37,
Aedes aegypti,7361,unpublished,polygon,2,-14.08,-38.97,2013,Brazil,BRA,37,
Aedes aegypti,7334,unpublished,polygon,2,-14.31,-40.9,2013,Brazil,BRA,37,
Aedes aegypti,7335,unpublished,polygon,2,-14.31,-49.29,2013,Brazil,BRA,37,
Aedes aegypti,7336,unpublished,polygon,2,-14.3,-57.3,2013,Brazil,BRA,37,
Aedes aegypti,7337,unpublished,polygon,2,-14.29,-39.57,2013,Brazil,BRA,37,
Aedes aegypti,7338,unpublished,polygon,2,-14.27,-42.31,2013,Brazil,BRA,37,
Aedes aegypti,7339,unpublished,polygon,2,-14.26,-39.42,2013,Brazil,BRA,37,
Aedes aegypti,7340,unpublished,polygon,2,-14.26,-53.08,2013,Brazil,BRA,37,
Aedes aegypti,7341,unpublished,polygon,2,-14.24,-39.82,2013,Brazil,BRA,37,
Aedes aegypti,7342,unpublished,polygon,2,-14.22,-46.43,2013,Brazil,BRA,37,
Aedes aegypti,7343,unpublished,polygon,2,-14.21,-41.7,2013,Brazil,BRA,37,
Aedes aegypti,7344,unpublished,polygon,2,-14.2,-49.66,2013,Brazil,BRA,37,
Aedes aegypti,7345,unpublished,polygon,2,-14.2,-43.21,2013,Brazil,BRA,37,
Aedes aegypti,7346,unpublished,polygon,2,-14.18,-49.43,2013,Brazil,BRA,37,
Aedes aegypti,7347,unpublished,polygon,2,-14.18,-42.83,2013,Brazil,BRA,37,
Aedes aegypti,7348,unpublished,polygon,2,-14.17,-40.02,2013,Brazil,BRA,37,
Aedes aegypti,7349,unpublished,polygon,2,-14.16,-40.71,2013,Brazil,BRA,37,
Aedes aegypti,7350,unpublished,polygon,2,-14.16,-47.52,2013,Brazil,BRA,37,
Aedes aegypti,7351,unpublished,polygon,2,-14.15,-51.8,2013,Brazil,BRA,37,
Aedes aegypti,7352,unpublished,polygon,2,-14.14,-56.85,2013,Brazil,BRA,37,
Aedes aegypti,7353,unpublished,polygon,2,-14.14,-49.97,2013,Brazil,BRA,37,
Aedes aegypti,7354,unpublished,polygon,2,-14.13,-41.2,2013,Brazil,BRA,37,
Aedes aegypti,7355,unpublished,polygon,2,-14.12,-43.65,2013,Brazil,BRA,37,
Aedes aegypti,7356,unpublished,polygon,2,-14.11,-45.25,2013,Brazil,BRA,37,
Aedes aegypti,7357,unpublished,polygon,2,-14.1,-39.87,2013,Brazil,BRA,37,
Aedes aegypti,7358,unpublished,polygon,2,-14.09,-52.47,2013,Brazil,BRA,37,
Aedes aegypti,7359,unpublished,polygon,2,-14.09,-46.71,2013,Brazil,BRA,37,
Aedes aegypti,7360,unpublished,polygon,2,-14.08,-40.58,2013,Brazil,BRA,37,
